title,price,location_date,size
"Moradia T4 com jardim e piscina em Bicesse, Concelho de Cascais",1.200.000 €,Alcabideche - 24 de julho de 2024,250 m²
Moradia de 4 quartos e escritório c/ jardim e piscina privados em lote,1.380.000 €,Alcabideche - 24 de julho de 2024,250 m²
Moradia T3 com 194m2 e implantada em terreno de 1873m2. Sobral de Mont,325.000 €,"Enxara Do Bispo, Gradil E Vila Franca Do Rosário - 24 de julho de 2024",185 m²
"Moradia T3 Estoril, com piscina, junto ao golfe",1.395.000 €,Cascais E Estoril - 24 de julho de 2024,169 m²
Moradia T5 Sintra,587.000 €,"Sintra (Santa Maria E São Miguel, São Martinho E São Pedro De Penaferrim) - 24 de julho de 2024",194 m²
Moradia com 3 quartos no Estoril,1.350.000 €,Cascais E Estoril - 24 de julho de 2024,164 m²
Quinta Vila de Rei em Bucelas.,3.000.000 €,Bucelas - 24 de julho de 2024,8.800 m²
Moradia T4 Vila Alta - Alenquer p/ Remodelar,178.000 €,Alenquer (Santo Estêvão E Triana) - 24 de julho de 2024,82 m²
Moradia em Sintra  Coração Histórico 1800m 11 Divisões,975.000 €,"Sintra (Santa Maria E São Miguel, São Martinho E São Pedro De Penaferrim) - 24 de julho de 2024",362 m²
Moradia T2+T2 bifamiliar,365.000 €,Falagueira-Venda Nova - 24 de julho de 2024,129 m²
Moradia Térrea T2 + 1 Renovada,195.000 €,Abrigada E Cabanas De Torres - 24 de julho de 2024,90 m²
"Moradia Térrea (84m2) para recuperação total com armazém, arvores d...",325.000 €,Mafra - 24 de julho de 2024,84 m²
Moradia T3 Vista Mar em São Pedro do Estoril,1.900.000 €,Carcavelos E Parede - 24 de julho de 2024,210 m²
Moradia T4 Totalmente Reconstruída Com Acabamentos de Qualidade | V...,399.900 €,Lousa - 24 de julho de 2024,223 m²
Moradia T4 Lisboa Lumiar,495.000 €,Santa Clara - 24 de julho de 2024,315 m²
Moradia com vista e jardim,547.000 €,Loures - 24 de julho de 2024,231 m²
Moradia T3 Renovada em Alguber,168.500 €,Alguber - 24 de julho de 2024,131 m²
Moradia T3 em Sintra,620.000 €,"Sintra (Santa Maria E São Miguel, São Martinho E São Pedro De Penaferrim) - 24 de julho de 2024",183 m²
Moradia V5 ( 200m2 ) - Com aproveitamento de sotão ( + 70m2 ),325.000 €,Reguengo Grande - 24 de julho de 2024,200 m²
Moradia T5 Nova Em Santa Iria da Azoia,520.000 €,"Santa Iria De Azoia, São João Da Talha E Bobadela - 24 de julho de 2024",221 m²
Moradia T3 + 1 em terreno de 500 m2 situada na Pontinha/Famões,485.000 €,Pontinha E Famões - 24 de julho de 2024,350 m²
"Casa de Madeira, T.3 Bungalow, Pré-Fabricada",27.000 €,Algueirão-Mem Martins - Para o topo a 23 de julho de 2024,75 m²
"Moradia na parede, t5 com garagem",580.000 €Negociável,Carcavelos E Parede - Para o topo a 23 de julho de 2024,290 m²
"MAFRA - QUINTA, com Moradia Arquitetura Tradicional Portuguesa- 6 D...",1.800.000 €,Mafra - 23 de julho de 2024,41.652 m²
Moradia em Cascais (a 3 Kms da Praia),990.000 €,Alcabideche - 24 de julho de 2024,285 m²
"Moradia, Ramada e Caneças",599.500 €,Ramada E Caneças - 24 de julho de 2024,260 m²
2 Moradias em remodelação na Ajuda,595.500 €,Ajuda - 24 de julho de 2024,27 m²
**BAIXA DE PREÇO** Moradia T3 no Catujal/Unhos,249.000 €,"Camarate, Unhos E Apelação - 24 de julho de 2024",125 m²
Moradia T4 com piscina no Condomínio Fanqueiro 20.24 - Loures,850.000 €,Loures - 24 de julho de 2024,225 m²
Moradia T5 Nova Em Santa Iria da Azoia,550.000 €,"Santa Iria De Azoia, São João Da Talha E Bobadela - 24 de julho de 2024",221 m²
"Moradia / Espaço Comercial com cave, terraço e garagem",250.000 €,Marvila - 24 de julho de 2024,152 m²
Moradia para remodelar centro de Vila franca de Xira,179.000 €,Vialonga - 24 de julho de 2024,104 m²
"Moradia T3 em Banda com Cave Garagem, Logradouro Jardim,  Zona Chur...",350.000 €,Ribamar - 24 de julho de 2024,176 m²
Moradia T3 nova em Odivelas,525.000 €,Ramada E Caneças - 24 de julho de 2024,174 m²
"Moradia T5 com Vista de Mar Deslumbrante em Baleia, C",690.000 €,Carvoeira - 24 de julho de 2024,350 m²
"Moradia T5 em Galamares, Sintra - Uma Jóia no Coração da História P...",1.450.000 €,"Sintra (Santa Maria E São Miguel, São Martinho E São Pedro De Penaferrim) - 24 de julho de 2024",201 m²
Moradia T5 Santa Iria de Azoia,475.000 €,"Santa Iria De Azoia, São João Da Talha E Bobadela - 24 de julho de 2024",185 m²
Moradia T4 com piscina no Condomínio Fanqueiro 20.24 - Loures,850.000 €,Loures - 24 de julho de 2024,225 m²
Duas Moradias em Reguengo Grande Lourinhã,377.000 €,Reguengo Grande - 24 de julho de 2024,250 m²
Moradia T5 com piscina e lote de 2030m2 na Godigana,1.480.000 €,São João Das Lampas E Terrugem - 24 de julho de 2024,418 m²
Moradia T5 - Bairro Paradela - Santo António Cavaleiros,1.350.000 €,Santo António Dos Cavaleiros E Frielas - 24 de julho de 2024,357 m²
Moradia T3+3 no Centro Ota com área 5440m2,650.000 €,Ota - 24 de julho de 2024,90 m²
"Moradia T5 em Loures, com arquitetura moderna, acabamentos de luxo,...",1.150.000 €,Loures - 24 de julho de 2024,200 m²
Terreno Urbano no Centro de Cascais,960.000 €,Cascais E Estoril - 24 de julho de 2024,220 m²
Moradia T2 - Moita dos Ferreiros,115.000 €,Moita dos Ferreiros - 24 de julho de 2024,78 m²
Moradia nova isolada T4 com piscina em Famões,690.000 €,Pontinha E Famões - 24 de julho de 2024,207 m²
Moradia T2 | Bairro Castelhana | São João da Talha,349.000 €,"Santa Iria De Azoia, São João Da Talha E Bobadela - 24 de julho de 2024",85 m²
Moradia T4 com piscina e rooftop na Portela da Azóia,695.000 €,"Santa Iria De Azoia, São João Da Talha E Bobadela - 24 de julho de 2024",200 m²
Moradia T6 no centro de Loures,750.000 €,Loures - 24 de julho de 2024,237 m²
"Oportunidade Única: Moradia T2+1 com Vista para o Mar no Barril, C...",515.000 €,Carvoeira - 24 de julho de 2024,86 m²
Moradia T5 Nova com Rooftop em Famões,695.000 €,Pontinha E Famões - 24 de julho de 2024,240 m²
Moradia T3 + 1 com logradouro e garagem perto da Lourinhã,287.500 €,Reguengo Grande - 24 de julho de 2024,201 m²
Moradia T4 | Urbanização do Castelo | Santa Iria da Azoia,849.900 €,"Santa Iria De Azoia, São João Da Talha E Bobadela - 24 de julho de 2024",266 m²
"Moradia em Famões T5, com piscina. 2 suites.",950.000 €,Odivelas - 24 de julho de 2024,360 m²
Quinta  Monte Gordo em  Arruda dos Vinhos,1.350.000 €,Sobral de Monte Agraço - 24 de julho de 2024,651 m²
Moradia T6 Nova a Estrear,680.000 €,Ventosa - 24 de julho de 2024,227 m²
"Moradia T2+2 com Logradouro ,Terraços e garagem Box",170.000 €,Reguengo Grande - 24 de julho de 2024,169 m²
Moradia independente com Garagem,795.000 €,Loures - 24 de julho de 2024,132 m²
Moradia T5 Aldeia Galega Sintra,1.550.000 €,São João Das Lampas E Terrugem - 24 de julho de 2024,364 m²
Moradia T4 na Mina de Água,635.000 €,Mina De Água - 24 de julho de 2024,152 m²
"Moradia com 3 suites, a 500m da praia de Santa Cruz",800.000 €,A Dos Cunhados E Maceira - 24 de julho de 2024,452 m²
2 Moradias T1,240.000 €,Reguengo Grande - 24 de julho de 2024,173 m²
Moradia T5 no centro de Torres Vedras,537.000 €,"Torres Vedras (São Pedro, Santiago, Santa Maria Do Castelo E São Miguel) E Matacães - 24 de julho de 2024",328 m²
Moradia T3 Estilo Contemporâneo com Piscina|Torres Vedras| Santa Cruz,525.000 €,Silveira - 24 de julho de 2024,164 m²
Moradia Térrea em Santo Antão do Tojal - Loures,398.000 €,Santo Antão E São Julião Do Tojal - 24 de julho de 2024,230 m²
"MAFRA - QUINTA, com Moradia Arquitetura Tradicional Portuguesa- 6 D...",1.800.000 €,Mafra - 23 de julho de 2024,41.652 m²
"Casa de Madeira, T.3 Bungalow, Pré-Fabricada",27.000 €,Algueirão-Mem Martins - Para o topo a 23 de julho de 2024,75 m²
"Moradia T5 com Vista de Mar Deslumbrante em Baleia, C",690.000 €,Carvoeira - 24 de julho de 2024,350 m²
Moradia V5 com Piscina e Elevador,850.000 €,"Santa Iria De Azoia, São João Da Talha E Bobadela - 24 de julho de 2024",350 m²
Moradia T4 renovada,178.000 €,Cadaval E Pêro Moniz - 24 de julho de 2024,118 m²
"Moradia T3+2 Isolada Em Condomínio Privado Com Piscina Privativa, G...",380.000 €,Reguengo Grande - 24 de julho de 2024,205 m²
"Moradia Histórica de 1736, Ribeira da Penha Longa, Alcabideche",385.000 €,Alcabideche - 24 de julho de 2024,120 m²
Moradia V6 independente em Birre|Cascais com piscina,4.850.000 €,Cascais E Estoril - 24 de julho de 2024,300 m²
Moradia T3 Com Cave Garagem Logradouro Árvores Fruto e Jardim,450.000 €,Lourinhã E Atalaia - 24 de julho de 2024,161 m²
Moradia T4 em Odivelas,695.000 €,Pontinha E Famões - 24 de julho de 2024,232 m²
Moradia T3 Nova em Santa Iria,490.000 €,"Santa Iria De Azoia, São João Da Talha E Bobadela - 24 de julho de 2024",180 m²
Moradia T8 em Porto Salvo junto ao Mercado,850.000 €,Porto Salvo - 24 de julho de 2024,190 m²
Moradia V4 em construção em Achada-Mafra,680.000 €,Mafra - 24 de julho de 2024,185 m²
"Moradia na parede, t5 com garagem",580.000 €Negociável,Carcavelos E Parede - Para o topo a 23 de julho de 2024,290 m²
Moradia T3+1 em Cascais,750.000 €,Cascais E Estoril - 24 de julho de 2024,178 m²
Moradia T3 c/ Garagem e Logradouro - Ota,250.000 €,Ota - 24 de julho de 2024,214 m²
"Moradia T4 nova na aldeia do A-do-Baço, Arruda dos Vinhos",320.000 €,Arranhó - 24 de julho de 2024,339 m²
Moradia V5 na Lourinhã,675.000 €,Lourinhã E Atalaia - 24 de julho de 2024,380 m²
Moradia T4 com piscina no Condomínio Fanqueiro 20.24 - Loures,850.000 €,Loures - 24 de julho de 2024,225 m²
"Moradia Rústica e acolhedora em Montemuro, Venda do Pinheiro",240.000 €,Ponte do Rol - 24 de julho de 2024,120 m²
Moradia de 7 assoalhadas com piscina coberta - Odrinhas - Terrugem ...,895.000 €,São João Das Lampas E Terrugem - 24 de julho de 2024,293 m²
Moradia T3 Cadaval com garagem,245.000 €,Vermelha - 24 de julho de 2024,196 m²
"Moradia em dona| DONA MARIA- Almargem do Bispo, Pero Pinheiro e Mon...",695.000 €,"Almargem Do Bispo, Pêro Pinheiro E Montelavar - 24 de julho de 2024",412 m²
Moradia (Palacete) no Monte Estoril,5.500.000 €,Cascais E Estoril - 24 de julho de 2024,700 m²
Moradia T3 no Milharado,385.000 €,Milharado - 24 de julho de 2024,138 m²
Moradia V3 EM CONSTRUÇÃO - Centro D`Ajuda,650.000 €,Ajuda - 24 de julho de 2024,200 m²
Moradia T3  Pocariça / Alenquer,330.000 €,Olhalvo - 24 de julho de 2024,164 m²
Moradia T3 Nova em Santa iria,530.000 €,"Santa Iria De Azoia, São João Da Talha E Bobadela - 24 de julho de 2024",180 m²
"Moradia V3 Nova, Abrunheira",750.000 €,"Sintra (Santa Maria E São Miguel, São Martinho E São Pedro De Penaferrim) - 24 de julho de 2024",145 m²
Moradia T3+1 - Azambuja,370.000 €,Azambuja - 24 de julho de 2024,198 m²
Moradia Geminada T2 +2 com aproveitamento de sótão a 300metros da P...,495.000 €,Silveira - 24 de julho de 2024,120 m²
Moradia T3 na Ericeira (Vista de mar). Garagem para 2 carros.,650.000 €,Ericeira - 24 de julho de 2024,112 m²
"Ruína em terreno de 97,5m2 em Pêro Moniz",37.000 €,Cadaval E Pêro Moniz - 24 de julho de 2024,22 m²
Duas Moradias pelo preço de uma,120.000 €,Lamas E Cercal - 24 de julho de 2024,120 m²
Moradia T2 e Garagem para Remodelar,45.000 €,Ventosa - 24 de julho de 2024,60 m²
Moradia Totalmente Remodelada,245.900 €,Azueira E Sobral Da Abelheira - 24 de julho de 2024,106 m²
Moradia T4 com amplo Jardim - Porto Salvo,750.000 €,Porto Salvo - 24 de julho de 2024,211 m²
Moradia com garagem logradouro,296.000 €,Vila Franca de Xira - 24 de julho de 2024,96 m²
Moradia T4 com amplo espaço exterior,510.000 €,Mafra - 24 de julho de 2024,225 m²
Moradia T3 Remodelada Casais Novos - Alenquer,280.000 €,Alenquer (Santo Estêvão E Triana) - 24 de julho de 2024,111 m²
"Moradia T1 Gavinheira - Alenquer, para remodelar",55.000 €,Alenquer (Santo Estêvão E Triana) - 24 de julho de 2024,51 m²
Moradia T5+3 no Centro de Cascais,2.450.000 €,Cascais E Estoril - 24 de julho de 2024,303 m²
Moradia V3 em Construção/ Nova- com Piscina e 2 Pisos na Abrunheira...,750.000 €,"Sintra (Santa Maria E São Miguel, São Martinho E São Pedro De Penaferrim) - 24 de julho de 2024",145 m²
Moradia Moderna T5 com piscina I Estoril,1.390.000 €,Cascais E Estoril - 24 de julho de 2024,310 m²
"MAFRA - QUINTA, com Moradia Arquitetura Tradicional Portuguesa- 6 D...",1.800.000 €,Mafra - 23 de julho de 2024,41.652 m²
"Moradia na parede, t5 com garagem",580.000 €Negociável,Carcavelos E Parede - Para o topo a 23 de julho de 2024,290 m²
"Casa de Madeira, T.3 Bungalow, Pré-Fabricada",27.000 €,Algueirão-Mem Martins - Para o topo a 23 de julho de 2024,75 m²
Casa encantadora,1.400.000 €,Alcabideche - 24 de julho de 2024,268 m²
Moradia V1/V2 junto às piscinas Baptista Pereira.,69.000 €,"Alhandra, São João Dos Montes E Calhandriz - 24 de julho de 2024",80 m²
Moradia T4 Sintra Com 3 Pisos,850.000 €,"Sintra (Santa Maria E São Miguel, São Martinho E São Pedro De Penaferrim) - 24 de julho de 2024",117 m²
Moradia T6 em terreno de 869m2 para Remodelação - São Pedro do Estoril,1.490.000 €,Cascais E Estoril - 24 de julho de 2024,389 m²
Moradia T5 em Torre  Cascais,1.000.000 €,Cascais E Estoril - 24 de julho de 2024,200 m²
Moradia T3 Figueiros,330.000 €,Painho E Figueiros - 24 de julho de 2024,220 m²
Moradia renovada T2+1 com parqueamento em Reguengo Grande,262.500 €,Reguengo Grande - 24 de julho de 2024,84 m²
*Oportunidade* Moradia T4 a 5min. da praia do Magoito,650.000 €,São João Das Lampas E Terrugem - 24 de julho de 2024,263 m²
"Fantástica Moradia T3+1 com vista mar,condomínio com piscina,500m d...",570.000 €,Carvoeira - 24 de julho de 2024,166 m²
Terraços du Moulin. Moradia para construção com garagem e piscina,600.000 €,Vialonga - 24 de julho de 2024,250 m²
"Moradia T5 com Vista de Mar Deslumbrante em Baleia, C",690.000 €,Carvoeira - 24 de julho de 2024,350 m²
Quinta / Vila com 4 moradias! Excelente oportunidade no Cadaval,890.000 €,Vilar - 24 de julho de 2024,668 m²
"Moradia, um piso, jardim e garagem",290.000 €,Cadaval E Pêro Moniz - 24 de julho de 2024,150 m²
"Moradia T5 em Casais Novos, Alenquer",479.000 €,Alenquer (Santo Estêvão E Triana) - 24 de julho de 2024,450 m²
Moradia para Reconstrução Total perto de Alenquer,55.000 €,Carnota - 24 de julho de 2024,220 m²
Moradia Rústica T4 com piscina em Alenquer,549.000 €,Alenquer (Santo Estêvão E Triana) - 24 de julho de 2024,303 m²
Cachoeiras - Ruína com Projeto de Reconstrução,131.250 €,Castanheira Do Ribatejo E Cachoeiras - 24 de julho de 2024,345 m²
Moradia T3 Térrea com Logradouro e Piscina (em Construção),575.000 €,Lourinhã E Atalaia - 24 de julho de 2024,200 m²
Moradia T3 Cadaval,215.000 €,Lamas E Cercal - 24 de julho de 2024,161 m²
"Moradia V4 FA moderna na Colaria em Torres Vedras, com painéis solares",449.500 €,"Torres Vedras (São Pedro, Santiago, Santa Maria Do Castelo E São Miguel) E Matacães - 24 de julho de 2024",304 m²
Moradia T5 com vista mar em Queijas,860.000 €,Carnaxide E Queijas - 24 de julho de 2024,199 m²
"Quinta Das Patinhas 2, Empreendimento Novo em Cascais",1.380.000 €,Cascais E Estoril - 24 de julho de 2024,200 m²
Moradia para Recuperar - Santa Cruz Benfica - Lisboa,690.000 €,Benfica - 24 de julho de 2024,122 m²
Moradia T3 em Porto Salvo,240.000 €,Porto Salvo - 24 de julho de 2024,90 m²
Moradia T5 em Vialonga com jardim e piscina,597.000 €,Vialonga - 24 de julho de 2024,315 m²
Moradia T4 com box e piscina,600.000 €,Vialonga - 24 de julho de 2024,250 m²
Moradia T3 Cabanas Do Chão,270.000 €,Abrigada E Cabanas De Torres - 24 de julho de 2024,175 m²
Moradia T1,120.000 €,Reguengo Grande - 24 de julho de 2024,107 m²
Moradia V3 c/cave - CADAVAL,295.000 €,Cadaval E Pêro Moniz - 24 de julho de 2024,180 m²
"Ruína em terreno de 186,5m2 em Pêro Moniz",39.000 €,Cadaval E Pêro Moniz - 24 de julho de 2024,35 m²
Inicio de construção - Moradia Sustentável V3 - Lourinhã,470.000 €,Miragaia E Marteleira - 24 de julho de 2024,246 m²
Moradia T4 + 1 Cadaval,380.000 €,Cadaval E Pêro Moniz - 24 de julho de 2024,199 m²
Moradia T3 no Sobralinho,450.000 €,Alverca Do Ribatejo E Sobralinho - 24 de julho de 2024,137 m²
Moradia em construção Bairro das Maroitas,760.000 €,"Santa Iria De Azoia, São João Da Talha E Bobadela - 24 de julho de 2024",200 m²
Moradia com 5 suites em Areia | Quinta da Marinha | Cascais,3.300.000 €,Cascais E Estoril - 24 de julho de 2024,412 m²
Moradia T1 Totalmente Remodelada Alcoentre,115.000 €,Alcoentre - 24 de julho de 2024,49 m²
Moradia T3  Carvoeira Mafra,390.000 €,Carvoeira - 24 de julho de 2024,170 m²
Moradia térrea T3 com logradouro| parqueamento| churrasqueira,249.000 €,Maxial E Monte Redondo - 24 de julho de 2024,166 m²
Arruda dos Vinhos Moradia independente com piscina e jardim,470.000 €,Arruda dos Vinhos - 24 de julho de 2024,291 m²
Moradia com 2 pisos a 3km do Carregado,139.500 €,Carregado E Cadafais - 24 de julho de 2024,155 m²
Moradia exclusiva no Bairro da Primavera com piscina,879.000 €,"Santa Iria De Azoia, São João Da Talha E Bobadela - 24 de julho de 2024",217 m²
"MAFRA - QUINTA, com Moradia Arquitetura Tradicional Portuguesa- 6 D...",1.800.000 €,Mafra - 23 de julho de 2024,41.652 m²
"Moradia T5 com Vista de Mar Deslumbrante em Baleia, C",690.000 €,Carvoeira - 24 de julho de 2024,350 m²
"Moradia na parede, t5 com garagem",580.000 €Negociável,Carcavelos E Parede - Para o topo a 23 de julho de 2024,290 m²
Moradia T3 Nova em Mafra,599.000 €,Mafra - 24 de julho de 2024,380 m²
"Moradia T3 NOVA com piscina em Capelas, Lourinhã",495.000 €,Lourinhã E Atalaia - 24 de julho de 2024,120 m²
Moradia T4 com Terraço e Garagem em Loures,478.000 €,Loures - 24 de julho de 2024,161 m²
Moradia 3 andares centro Lourinhã,250.000 €,Lourinhã E Atalaia - 24 de julho de 2024,168 m²
Moradia T2 em Alcoentre,80.000 €,Alcoentre - 24 de julho de 2024,53 m²
Terreno com casa e projeto para moradia térrea vista mar,420.000 €,Lourinhã E Atalaia - 24 de julho de 2024,52 m²
Moradia T4  Arruda dos Vinhos - Arranhó com Possibilidade de Permuta,380.000 €,Arranhó - 24 de julho de 2024,300 m²
"Moradia T2 Isolada em remodelação, com Sótão aproveitado num lote d...",195.000 €,Vila Verde dos Francos - 24 de julho de 2024,63 m²
Moradia T2+2 com logradouro em Atougia da Baleia,225.000 €,Moita dos Ferreiros - 24 de julho de 2024,110 m²
Moradia T5 em Mafra 100% Financiada,320.000 €,Milharado - 24 de julho de 2024,200 m²
"Casa de Madeira, T.3 Bungalow, Pré-Fabricada",27.000 €,Algueirão-Mem Martins - Para o topo a 23 de julho de 2024,75 m²
Moradia t4 Geminada Nova - Casal de Cambra,635.000 €,Odivelas - 24 de julho de 2024,200 m²
Moradia T4 Geminada,625.000 €,Casal de Cambra - 24 de julho de 2024,144 m²
Moradia T3 com área total de 452m2 em Condomínio Fechado com piscin...,578.500 €,Carvoeira - 24 de julho de 2024,151 m²
Excelente moradia no Bairro do Caramão - Ajuda,690.000 €,Ajuda - 24 de julho de 2024,84 m²
Moradia em Birre,3.000.000 €,Cascais E Estoril - 24 de julho de 2024,488 m²
"Moradia T2+1, Zambujal, Loures",325.000 €,Santo Antão E São Julião Do Tojal - 24 de julho de 2024,160 m²
Moradia em construção,80.000 €,Miragaia E Marteleira - 24 de julho de 2024,108 m²
Moradia Térrea T3 Isolada Com piscina Logradouro e Jardim,395.000 €,Lourinhã E Atalaia - 24 de julho de 2024,120 m²
Moradia Triplex T6 em Cascais,1.000.000 €,Cascais E Estoril - 24 de julho de 2024,250 m²
Moradia V6 c/ 2 Cozinhas - C. GORDA,498.000 €,Miragaia E Marteleira - 24 de julho de 2024,300 m²
"Moradia T4 Isolada com Garagem, Jardim Logradouro e Terreno",425.000 €,Reguengo Grande - 24 de julho de 2024,136 m²
Maravilhosa residência na encosta com vista para o mar no Parque Na...,895.000 €,Colares - 24 de julho de 2024,190 m²
Moradia T3 em fase de reconstrução em Alguber,70.000 €,Alguber - 24 de julho de 2024,60 m²
Moradia T3 com quintal e terraço vista mar em Abelheira,215.000 €,Lourinhã E Atalaia - 24 de julho de 2024,122 m²
Excelente Moradia Geminada T4 Ericeira,1.080.000 €,Ericeira - 24 de julho de 2024,240 m²
Moradia T4 + 2 na Ericeira,494.999 €,Ericeira - 24 de julho de 2024,168 m²
Moradia com Vária Divisões perto do Cadaval e Bombarral,149.000 €,Alguber - 24 de julho de 2024,77 m²
Moradia T5 em Lourinhã,600.000 €,Lourinhã E Atalaia - 24 de julho de 2024,140 m²
Moradia T1+1 Freiria,130.000 €,Freiria - 24 de julho de 2024,80 m²
Moradia T4+2 c/ terreno urbano c/ 3070m2 - perto da praia,790.000 €,Encarnação - 24 de julho de 2024,345 m²
Moradia T5 na Parede,570.000 €,Carcavelos E Parede - 24 de julho de 2024,263 m²
Moradia T3 c/ garagem em terreno de 1200m2,500.000 €,São João Das Lampas E Terrugem - 24 de julho de 2024,277 m²
Moradia T4 para venda,449.000 €,Carregado E Cadafais - 24 de julho de 2024,"188,69 m²"
Moradia T5 com piscina e vista mar,659.000 €,Santa Bárbara - 24 de julho de 2024,"263,40 m²"
"Moradia T6+1 com piscina e garagem, em Birre, Cascais",2.650.000 €,Cascais E Estoril - 24 de julho de 2024,"352,23 m²"
Moradia V4 na Abóboda,680.000 €,São Domingos de Rana - 24 de julho de 2024,190 m²
Moradia geminada T3 | Lourel,585.000 €,"Sintra (Santa Maria E São Miguel, São Martinho E São Pedro De Penaferrim) - 24 de julho de 2024",147 m²
Moradia no Estoril,3.250.000 €,Cascais E Estoril - 24 de julho de 2024,408 m²
"Challet centenário com muito charme, no Monte Estoril",1.700.000 €,Cascais E Estoril - 24 de julho de 2024,290 m²
Moradia T6 ou Superior Rio de Mouro,550.000 €,Rio de Mouro - 24 de julho de 2024,186 m²
"Moradia T5 com Vista de Mar Deslumbrante em Baleia, C",690.000 €,Carvoeira - 24 de julho de 2024,350 m²
"MAFRA - QUINTA, com Moradia Arquitetura Tradicional Portuguesa- 6 D...",1.800.000 €,Mafra - 23 de julho de 2024,41.652 m²
"Casa de Madeira, T.3 Bungalow, Pré-Fabricada",27.000 €,Algueirão-Mem Martins - Para o topo a 23 de julho de 2024,75 m²
"Moradia T3 - Dagorda, Vermelha - Cadaval",320.000 €,Vermelha - 24 de julho de 2024,"334,60 m²"
"Moradia geminada, NOVA, T2+2",495.000 €,Silveira - 24 de julho de 2024,"176,60 m²"
Moradia T4 com piscina em Silveira,620.000 €,Silveira - 24 de julho de 2024,345 m²
Moradia T4 em Silveira - Torres Vedras,480.000 €,Silveira - 24 de julho de 2024,345 m²
"Moradia T4 - Chave na mão - no Ameal, Torres Vedras",560.000 €,Ramalhal - 24 de julho de 2024,"325,06 m²"
Moradia T3+Lote Terreno - Terrugem-Sintra,995.000 €,São João Das Lampas E Terrugem - 24 de julho de 2024,"1,65 m²"
MORADIA T3 Nova em Ribamar,565.000 €,Ribamar - 24 de julho de 2024,185 m²
Moradia Geminada T3 - Santa Cruz,480.000 €,A Dos Cunhados E Maceira - 24 de julho de 2024,160 m²
Excelente oportunidade! Moradia T4 em Vimeiro,160.000 €,Lourinhã E Atalaia - 24 de julho de 2024,"129,60 m²"
Moradia Isolada T4+T2 em venda Santa Cruz,695.000 €,A Dos Cunhados E Maceira - 24 de julho de 2024,240 m²
"Moradia na parede, t5 com garagem",580.000 €Negociável,Carcavelos E Parede - Para o topo a 23 de julho de 2024,290 m²
Moradia em banda T4 em Santa cruz,355.000 €,Silveira - 24 de julho de 2024,"136,49 m²"
Moradia T2 entre a praia e a cidade,220.000 €,Silveira - 24 de julho de 2024,60 m²
** Fantástica Quinta Em Mafra C/ Linhas Modernas **,1.450.000 €,Mafra - 24 de julho de 2024,300 m²
Moradia T2+1 Com Vista Panorâmica Para O Mar,535.000 €,Carvoeira - 24 de julho de 2024,96 m²
Moradia Térrea T3 C/ Piscina Em Lote De 330M2 - Mafra,795.000 €,Mafra - 24 de julho de 2024,275 m²
**Moradia Rústica Com 3 Quartos Perto Das Praias De Sintra E Ericeira*,249.900 €,São João Das Lampas E Terrugem - 24 de julho de 2024,103 m²
** Espectacular Moradia Térrea Junto À Praia De Santa Cruz **,485.000 €,A Dos Cunhados E Maceira - 24 de julho de 2024,138 m²
Moradia V5 em Sintra,635.000 €,Algueirão-Mem Martins - 24 de julho de 2024,184 m²
"Moradia V4+1 com Garagem e Terraço, Algueirão-Mem Martins, Sintra",450.000 €,Algueirão-Mem Martins - 24 de julho de 2024,194 m²
"Moradia T3+1 Com Vista Desafogada, Em Fase Final De Construção!",349.900 €,Cadaval E Pêro Moniz - 24 de julho de 2024,232 m²
"Moradia V6 na Rinchoa, Rio de Mouro",750.000 €,Rio de Mouro - 24 de julho de 2024,217 m²
Moradia T3+1 em fase final de construção ENTRE A CIDADE E A NATUREZA!,549.000 €,"Almargem Do Bispo, Pêro Pinheiro E Montelavar - 24 de julho de 2024",198 m²
Excelente Moradia T4 |  Belas,429.000 €,Queluz E Belas - 24 de julho de 2024,157 m²
Moradia T3 NOVA com acabamento à escolha,529.000 €,Algueirão-Mem Martins - 24 de julho de 2024,150 m²
Luxuosa Moradia | Estoril,4.500.000 €,Cascais E Estoril - 24 de julho de 2024,600 m²
Moradia T4 Agualva/Cacém,445.000 €,Agualva E Mira-Sintra - 24 de julho de 2024,108 m²
Moradia T3+1  em condomínio fechado a 500 mts da Praia,449.000 €,Carvoeira - 24 de julho de 2024,"229,75 m²"
Moradia 2 Pisos | Remodelação Total,195.000 €,Bucelas - 24 de julho de 2024,196 m²
Oportunidade de Investimento | Bucelas,1.000.000 €,Bucelas - 24 de julho de 2024,750 m²
Quinta com Moradia V3 com piscina + Lote de terreno rústico 840m2,995.000 €,São João Das Lampas E Terrugem - 24 de julho de 2024,1.651 m²
Fantástica Moradia T3 em Alcabideche,670.000 €,Alcabideche - 24 de julho de 2024,235 m²
Excelente moradia em Albarraque (Sintra),550.000 €,Santa Maria Maior - 24 de julho de 2024,400 m²
"Casa T4 em São Domingos de Rana de 337,00 m2",615.000 €,São Domingos de Rana - 24 de julho de 2024,337 m²
Moradia renovada  localizada apenas 4 minutos das praias Cascais.,485.000 €,Alcabideche - 24 de julho de 2024,184 m²
Moradia Com Elevador Silveira - Praia De Santa Cruz 5 Minutos,469.900 €,Silveira - 24 de julho de 2024,218 m²
"Moradia Isolada T6+T2 com piscina a 300 metros da praia, em Oeiras",1.950.000 €,São Domingos de Rana - 24 de julho de 2024,391 m²
