title,price,location_date,size
Casa em granito com pátio e jardim nos arredores da aldeia.,63.000 €Negociável,Ervedal E Vila Franca Da Beira - Para o topo Hoje às 10:30,200 m²
"Casa / Villa T4 em São Miguel, Santa Eufémia e Rabaçal de 225,00 m2",165.000 €,"São Miguel, Santa Eufémia E Rabaçal - 22 de julho de 2024",225 m²
"Casa de aldeia em Lamas de 125,00 m2",40.000 €,Podentes - 22 de julho de 2024,125 m²
"Casa tradicional T3 em Vila Nova de 120,00 m2",32.000 €,Vila Nova - 22 de julho de 2024,120 m²
"Habitação T6 em Côja e Barril de Alva de 346,00 m2",220.000 €,Côja E Barril De Alva - 22 de julho de 2024,346 m²
"Casa de aldeia T2 em São Miguel, Santa Eufémia e Rabaçal de 83,00 m2",50.000 €,"São Miguel, Santa Eufémia E Rabaçal - 22 de julho de 2024",83 m²
"Casa tradicional T4 em Cumeeira de 66,00 m2",29.000 €,Cumeeira - 22 de julho de 2024,66 m²
"Casa / Villa em São Miguel, Santa Eufémia e Rabaçal de 60,00 m2",22.500 €,Cumeeira - 22 de julho de 2024,60 m²
"Casa / Villa T2 em Espinhal de 50,00 m2",40.000 €,Espinhal - 22 de julho de 2024,50 m²
"Casa de aldeia em Cumeeira de 63,00 m2",15.000 €,Cumeeira - 22 de julho de 2024,63 m²
"Casa T3 em Miranda do Corvo de 260,00 m2",320.000 €,Miranda do Corvo - 22 de julho de 2024,260 m²
"Casa de Campo T2 em Lousã e Vilarinho de 84,00 m2",56.000 €,Serpins - 22 de julho de 2024,84 m²
"Casa de aldeia T3 em Alvares de 216,00 m2",24.000 €,Alvares - 22 de julho de 2024,216 m²
"Casa / Villa T3 em Espinhal de 50,00 m2",30.000 €,Espinhal - 22 de julho de 2024,50 m²
"Casa tradicional T3 em São Miguel, Santa Eufémia e Rabaçal de 101,00 m",75.000 €,Espinhal - 22 de julho de 2024,101 m²
"Casa / Villa em Miranda do Corvo de 330,00 m2",93.000 €,Miranda do Corvo - 22 de julho de 2024,330 m²
"Casa tradicional T3 em Espinhal de 244,00 m2",100.000 €,Espinhal - 22 de julho de 2024,244 m²
"Casa / Villa T3 em Podentes de 290,00 m2",70.000 €,Podentes - 22 de julho de 2024,290 m²
"Casa T3 em Oliveira do Mondego e Travanca do Mondego de 558,00 m2",95.000 €,Oliveira Do Mondego E Travanca Do Mondego - 22 de julho de 2024,558 m²
"Quinta T14 em Friúmes e Paradela de 1117,00 m2",999.995 €,Friúmes E Paradela - 22 de julho de 2024,25.890 m²
"Habitação T4 em Tentúgal de 132,00 m2",460.000 €,Tentúgal - 22 de julho de 2024,132 m²
"Casa / Villa T4 em Oliveira do Hospital e São Paio de Gramaços de 181,",208.000 €,Oliveira Do Hospital E São Paio De Gramaços - 22 de julho de 2024,181 m²
"Casa T4 em Miranda do Corvo de 196,00 m2",295.000 €,Miranda do Corvo - 22 de julho de 2024,196 m²
"Casa de aldeia T2 em Lorvão de 45,00 m2",23.000 €,Lorvão - 22 de julho de 2024,45 m²
"Casa T6 em Miranda do Corvo de 250,00 m2",250.000 €,Miranda do Corvo - 22 de julho de 2024,250 m²
"Casa / Villa T4 em São Miguel, Santa Eufémia e Rabaçal de 297,00 m2",275.000 €,Podentes - 22 de julho de 2024,297 m²
"Casa de aldeia T3 em Pedrógão Grande de 130,00 m2",29.000 €,Alvares - 22 de julho de 2024,130 m²
"Casa / Villa T2 em Ansião de 111,00 m2",60.000 €,Cumeeira - 22 de julho de 2024,111 m²
"Casa de aldeia T3 em Lamas de 65,00 m2",20.000 €,Podentes - 22 de julho de 2024,65 m²
"Casa / Villa em Miranda do Corvo de 102,00 m2",75.000 €,Miranda do Corvo - 22 de julho de 2024,102 m²
"**Moradia T2 com logradouro Para Recuperar em Rios Frios, a 10 Minu",48.000 €,Antuzede E Vil De Matos - 22 de julho de 2024,65 m²
"**Oportunidade Única: Moradia T2 para Recuperar na Rua da Bemposta, Ro",110.000 €,Eiras E São Paulo De Frades - 22 de julho de 2024,84 m²
"Propriedade T8 em Espinhal de 683,00 m2",250.000 €,Espinhal - 22 de julho de 2024,733 m²
"Casa de Campo T2 em Soure de 50,00 m2",21.950 €,Ega - 22 de julho de 2024,50 m²
"Casa de aldeia T2 em Vila Nova de 114,00 m2",26.000 €,Vila Nova - 22 de julho de 2024,114 m²
"Casa / Villa T2 em São Miguel, Santa Eufémia e Rabaçal de 136,00 m2",30.000 €,"São Miguel, Santa Eufémia E Rabaçal - 22 de julho de 2024",136 m²
"Casa T3 em Maiorca de 134,00 m2",52.000 €,Maiorca - 22 de julho de 2024,134 m²
"Casa T5 em Vila Nova do Ceira de 255,00 m2",168.000 €,Vila Nova do Ceira - 22 de julho de 2024,255 m²
"Casa / Villa T6 em Mouronho de 584,00 m2",725.000 €,Secarias - 22 de julho de 2024,584 m²
"Casa / Villa T4 em Alvares de 132,00 m2",165.000 €,Alvares - 22 de julho de 2024,132 m²
"Casa de aldeia T2 em Espinhal de 165,00 m2",25.000 €,"São Miguel, Santa Eufémia E Rabaçal - 22 de julho de 2024",165 m²
Casa em granito com pátio e jardim nos arredores da aldeia.,63.000 €Negociável,Ervedal E Vila Franca Da Beira - Para o topo Hoje às 10:30,200 m²
"Moradia M4 +G dupla, anexo, arrumações. Pequeno quintal",88.000 €,Santa Clara E Castelo Viegas - Hoje às 17:34,130 m²
"Quinta T12 em Oliveira do Hospital e São Paio de Gramaços de 290,00 m2",565.000 €,Oliveira Do Hospital E São Paio De Gramaços - 22 de julho de 2024,14 m²
"Quinta T3 em Foz de Arouce e Casal de Ermio de 228,00 m2",440.000 €,Foz De Arouce E Casal De Ermio - 22 de julho de 2024,4.544 m²
"Casa de Campo T3 em Vila Nova do Ceira de 284,00 m2",140.000 €,Vila Nova do Ceira - 22 de julho de 2024,284 m²
"Casa tradicional T4 em Espinhal de 320,00 m2",198.000 €,Espinhal - 22 de julho de 2024,320 m²
"Casa T3 em São Miguel, Santa Eufémia e Rabaçal de 185,00 m2",284.999 €,"São Miguel, Santa Eufémia E Rabaçal - 22 de julho de 2024",185 m²
"Casa em Espinhal de 80,00 m2",65.000 €,Espinhal - 22 de julho de 2024,80 m²
"Casa de aldeia T2 em São Miguel, Santa Eufémia e Rabaçal de 115,00 m2",190.000 €,"São Miguel, Santa Eufémia E Rabaçal - 22 de julho de 2024",115 m²
"Casa / Villa T2 em São Miguel, Santa Eufémia e Rabaçal de 351,00 m2",55.000 €,Podentes - 22 de julho de 2024,351 m²
"Casa tradicional T6 em Miranda do Corvo de 180,00 m2",160.000 €,Miranda do Corvo - 22 de julho de 2024,180 m²
"Casa / Villa T6 em Pinheiro de Coja e Meda de Mouros de 687,00 m2",324.995 €,Pinheiro De Coja E Meda De Mouros - 22 de julho de 2024,687 m²
"Casa de aldeia T3 em Portela do Fojo-Machio de 117,00 m2",45.000 €,Portela Do Fojo-Machio - 22 de julho de 2024,117 m²
"Casa T3 em São João da Boa Vista de 124,00 m2",65.000 €,São João da Boa Vista - 22 de julho de 2024,124 m²
"Casa T2 em Espinhal de 39,00 m2",32.500 €,Espinhal - 22 de julho de 2024,39 m²
"Casa / Villa T3 em São Miguel, Santa Eufémia e Rabaçal de 240,00 m2",190.000 €,"São Miguel, Santa Eufémia E Rabaçal - 22 de julho de 2024",240 m²
"Casa / Villa T2 em Miranda do Corvo de 154,00 m2",150.000 €,Miranda do Corvo - 22 de julho de 2024,154 m²
"Quinta T2 em Póvoa de Midões de 80,00 m2",199.000 €,Póvoa de Midões - 22 de julho de 2024,11.600 m²
Casa tradicional T4 em Oliveira do Hospital e São Paio de Gramaços de,249.000 €,Oliveira Do Hospital E São Paio De Gramaços - 22 de julho de 2024,262 m²
"Casa de aldeia T4 em Miranda do Corvo de 284,00 m2",198.000 €,Miranda do Corvo - 22 de julho de 2024,284 m²
"Casa de aldeia T3 em Folques de 164,00 m2",64.999 €,Folques - 22 de julho de 2024,164 m²
"Casa de aldeia em Cernache de 122,00 m2",23.000 €,Bom Sucesso - 22 de julho de 2024,122 m²
"Casa T8 em Carapinha de 519,00 m2",595.000 €,Carapinha - 22 de julho de 2024,519 m²
"Casa de aldeia em Lousã e Vilarinho de 160,00 m2",7.500 €,Lousã E Vilarinho - 22 de julho de 2024,160 m²
"Casa T4 em Santa Clara e Castelo Viegas de 236,00 m2",650.000 €,Santa Clara E Castelo Viegas - 22 de julho de 2024,236 m²
"Propriedade T2 em Miranda do Corvo de 102,00 m2",56.000 €,Miranda do Corvo - 22 de julho de 2024,102 m²
"Casa / Villa T3 em São Miguel, Santa Eufémia e Rabaçal de 86,00 m2",45.000 €,"São Miguel, Santa Eufémia E Rabaçal - 22 de julho de 2024",86 m²
"Casa / Villa T2 em Espinhal de 50,00 m2",40.000 €,Espinhal - 22 de julho de 2024,50 m²
"Casa / Villa T3 em Degracias e Pombalinho de 184,00 m2",39.000 €,Degracias E Pombalinho - 22 de julho de 2024,184 m²
"Casa / Villa T3 em São Miguel, Santa Eufémia e Rabaçal de 180,00 m2",230.000 €,"São Miguel, Santa Eufémia E Rabaçal - 22 de julho de 2024",180 m²
"Casa / Villa T4 em Vila Nova de 107,00 m2",26.000 €,Vila Nova - 22 de julho de 2024,107 m²
"Casa de aldeia T4 em São Miguel, Santa Eufémia e Rabaçal de 525,00 m2",60.000 €,Podentes - 22 de julho de 2024,525 m²
"Casa / Villa T3 em Abrunheira, Verride e Vila Nova da Barca de 110,00",120.000 €,"Abrunheira, Verride E Vila Nova Da Barca - 22 de julho de 2024",110 m²
"Casa de Campo T2 em Arrifana de 95,00 m2",60.000 €,Arrifana - 22 de julho de 2024,95 m²
"Casa de aldeia T2 em Lorvão de 207,00 m2",35.000 €,Lorvão - 22 de julho de 2024,207 m²
"Casa de aldeia T5 em Cadafaz e Colmeal de 224,00 m2",43.000 €,Cadafaz E Colmeal - 22 de julho de 2024,224 m²
"Casa de Cidade T3 em Lousã e Vilarinho de 102,00 m2",80.000 €,Lousã E Vilarinho - 22 de julho de 2024,102 m²
"Casa T1 em São Miguel, Santa Eufémia e Rabaçal de 168,00 m2",40.000 €,Cumeeira - 22 de julho de 2024,168 m²
"Habitação em Arganil de 163,00 m2",20.000 €,Arganil - 22 de julho de 2024,163 m²
"Casa / Villa T3 em Espinhal de 180,00 m2",75.000 €,Espinhal - 22 de julho de 2024,180 m²
"Casa de aldeia em São Miguel, Santa Eufémia e Rabaçal de 200,00 m2",40.000 €,"São Miguel, Santa Eufémia E Rabaçal - 22 de julho de 2024",200 m²
"Casa de aldeia T2 em Miranda do Corvo de 255,00 m2",62.500 €,Miranda do Corvo - 22 de julho de 2024,255 m²
Casa em granito com pátio e jardim nos arredores da aldeia.,63.000 €Negociável,Ervedal E Vila Franca Da Beira - Para o topo Hoje às 10:30,200 m²
"Moradia M4 +G dupla, anexo, arrumações. Pequeno quintal",88.000 €,Santa Clara E Castelo Viegas - Hoje às 17:34,130 m²
"Casa tradicional T5 em Miranda do Corvo de 247,00 m2",290.000 €,Miranda do Corvo - 22 de julho de 2024,247 m²
"Casa de aldeia T3 em Podentes de 181,00 m2",265.000 €,Podentes - 22 de julho de 2024,181 m²
"Casa de aldeia T2 em São Miguel, Santa Eufémia e Rabaçal de 67,00 m2",40.000 €,Espinhal - 22 de julho de 2024,67 m²
"Casa / Villa T3 em Pedrógão Grande de 347,00 m2",369.000 €,Alvares - 22 de julho de 2024,347 m²
"Casa T3 em Miranda do Corvo de 128,00 m2",245.000 €,Miranda do Corvo - 22 de julho de 2024,128 m²
"Casa T3 em Espinhal de 88,00 m2",35.000 €,Espinhal - 22 de julho de 2024,88 m²
"Casa T3 em Espinhal de 246,00 m2",85.000 €,Espinhal - 22 de julho de 2024,246 m²
"Casa de aldeia T3 em Serpins de 174,00 m2",50.000 €,Serpins - 22 de julho de 2024,174 m²
"Casa de aldeia T3 em São Miguel, Santa Eufémia e Rabaçal de 116,00 m2",80.000 €,"São Miguel, Santa Eufémia E Rabaçal - 22 de julho de 2024",116 m²
"Casa de Campo T3 em Cumeeira de 45,00 m2",69.000 €,Cumeeira - 22 de julho de 2024,45 m²
"Casa de aldeia T2 em Podentes de 235,00 m2",65.000 €,Podentes - 22 de julho de 2024,235 m²
"Casa T4 em Alvares de 352,00 m2",170.000 €,Alvares - 22 de julho de 2024,352 m²
"Casa / Villa T3 em São Miguel, Santa Eufémia e Rabaçal de 253,00 m2",85.000 €,"São Miguel, Santa Eufémia E Rabaçal - 22 de julho de 2024",253 m²
"Quinta T2 em Penalva de Alva e São Sebastião da Feira de 80,00 m2",115.000 €,Penalva De Alva E São Sebastião Da Feira - 22 de julho de 2024,80 m²
"Casa de aldeia T4 em Serpins de 150,00 m2",179.500 €,Serpins - 22 de julho de 2024,150 m²
"Casa T5 em Penacova de 647,00 m2",375.000 €,Penacova - 22 de julho de 2024,647 m²
"Casa tradicional T4 em Espinhal de 255,00 m2",220.000 €,Espinhal - 22 de julho de 2024,255 m²
"Casa / Villa T5 em Febres de 503,00 m2",500.000 €,Febres - 22 de julho de 2024,503 m²
"Casa / Villa T1 em Miranda do Corvo de 118,00 m2",30.000 €,Miranda do Corvo - 22 de julho de 2024,118 m²
"Casa de aldeia T3 em Lamas de 72,00 m2",70.000 €,Podentes - 22 de julho de 2024,72 m²
"Casa / Villa T3 em Alvorge de 172,00 m2",80.000 €,"São Miguel, Santa Eufémia E Rabaçal - 22 de julho de 2024",172 m²
"Moradia Geminada T4 Venda em Cantanhede e Pocariça,Cantanhede",350.000 €,Cantanhede E Pocariça - 22 de julho de 2024,190 m²
Moradia Isolada T2 em Coimbra - Marco dos Pereiros,65.000 €,Santa Clara E Castelo Viegas - 22 de julho de 2024,72 m²
Moradia Isolada T4 NOVA l. Freguesia de São Martinho e Ribeira de F...,450.000 €,São Martinho Do Bispo E Ribeira De Frades - 22 de julho de 2024,300 m²
Moradia Isolada T4 NOVA l. Freguesia de São Martinho e Ribeira de F...,450.000 €,São Martinho Do Bispo E Ribeira De Frades - 22 de julho de 2024,300 m²
"Moradia Isolada T4 Venda em Cantanhede e Pocariça,Cantanhede",415.000 €,Cantanhede E Pocariça - 22 de julho de 2024,224 m²
Magnífica Quinta Zona Norte a 10 minutos de Coimbra (Portugal),895.000 €,Souselas E Botão - 22 de julho de 2024,40.000 m²
T2+2 em Casal do Lobo- Santo António dos Olivais,105.000 €,Santo António dos Olivais - 22 de julho de 2024,67 m²
Moradia T1+1 Coimbra - Ceira,56.000 €,Ceira - 22 de julho de 2024,77 m²
"Moradia TérreaT2 em Casal de S. Pedro, Figueiró do Campo",88.000 €,Figueiró do Campo - 22 de julho de 2024,70 m²
"Moradia Isolada T3+1 Venda em Covões e Camarneira,Cantanhede",265.000 €,Covões E Camarneira - 22 de julho de 2024,195 m²
"Moradia Geminada T3 Venda em Cantanhede e Pocariça,Cantanhede",210.000 €,Cantanhede E Pocariça - 22 de julho de 2024,130 m²
Moradia T4 próximo de Souselas (Coimbra) Portugal,87.000 €,Souselas E Botão - 22 de julho de 2024,180 m²
"Moradia Isolada T3 Venda em Cadima,Cantanhede",245.000 €,Cadima - 22 de julho de 2024,140 m²
Vende Moradia T4 próximo de Souselas (Coimbra) Portugal,195.000 €,Souselas E Botão - 22 de julho de 2024,180 m²
Moradia T3 Condeixa,110.000 €,Vila Seca E Bem Da Fé - 22 de julho de 2024,140 m²
Moradia T5 Santa Clara,360.000 €,Santa Clara E Castelo Viegas - 22 de julho de 2024,"208,30 m²"
Moradia T3 Almalaguês (Coimbra),250.000 €,Almalaguês - 22 de julho de 2024,"106,20 m²"
Moradia terrea T3 em Antuzede - Coimbra,495.500 €,Antuzede E Vil De Matos - 22 de julho de 2024,200 m²
Moradia T4 em Coimbra,750.000 €,Santo António dos Olivais - 22 de julho de 2024,218 m²
Casa em granito com pátio e jardim nos arredores da aldeia.,63.000 €Negociável,Ervedal E Vila Franca Da Beira - Para o topo Hoje às 10:30,200 m²
"Moradia M4 +G dupla, anexo, arrumações. Pequeno quintal",88.000 €,Santa Clara E Castelo Viegas - Hoje às 17:34,130 m²
Lagar em Coimbra - Torres do Mondego (Coimbra) Portugal,115.000 €,Torres do Mondego - 22 de julho de 2024,5.101 m²
"Moradia Isolada T3 Venda em Cantanhede e Pocariça,Cantanhede",275.000 €,Cantanhede E Pocariça - 22 de julho de 2024,161 m²
Moradia T4 na Figueira da Foz,480.000 €,Tavarede - 22 de julho de 2024,170 m²
"Moradia Isolada T3 Venda em Covões e Camarneira,Cantanhede",59.000 €,Covões E Camarneira - 22 de julho de 2024,55 m²
Moradia T4 em Condeixa,395.000 €,Condeixa-A-Velha E Condeixa-A-Nova - 22 de julho de 2024,208 m²
"Quinta com 20,000 m² c/ Moradia T6 Tentúgal (Montemor-o-Velho) Port...",445.000 €,Sanguinheira - 22 de julho de 2024,347 m²
"Herdade  Venda em Cadima,Cantanhede",650.000 €,Cadima - 22 de julho de 2024,65.630 m²
Moradia Senhorial Zona de Verride - Montemor-o-Velho (Portugal),247.500 €,"Abrunheira, Verride E Vila Nova Da Barca - 22 de julho de 2024","200,76 m²"
"Moradia para Restaurar T3 Venda em Covões e Camarneira,Cantanhede",75.000 €,Covões E Camarneira - 22 de julho de 2024,200 m²
Quinta/Terreno Coimbra - Centro da Cidade c/ 2.980 m2.,450.000 €,Santo António dos Olivais - 22 de julho de 2024,2.980 m²
Excelente Casa Rústica Largo Nossa Senhora da Saúde - Vale Torto,85.000 €,Seixo da Beira - 21 de julho de 2024,249 m²
Moradia T8 para venda,850.000 €,Condeixa-A-Velha E Condeixa-A-Nova - 21 de julho de 2024,"245,87 m²"
Moradia T4 para venda,350.000 €,Buarcos - 21 de julho de 2024,274 m²
Moradia T10 para venda,1.250.000 €,Buarcos - 21 de julho de 2024,"515,17 m²"
Moradia T5 Coimbra,630.000 €,Assafarge E Antanhol - 21 de julho de 2024,3.360 m²
Moradia T3 para venda,74.000 €,Penalva De Alva E São Sebastião Da Feira - 21 de julho de 2024,100 m²
Quinta  para venda,220.000 €,Seixo da Beira - 21 de julho de 2024,15.170 m²
Moradia T6 para venda,239.000 €,Lousã E Vilarinho - 21 de julho de 2024,"408,45 m²"
Moradia T4 para venda,46.500 €,Poiares (Santo André) - 21 de julho de 2024,239 m²
Moradia T4 para venda,329.000 €,Buarcos - 21 de julho de 2024,153 m²
Moradia T4 para venda,145.000 €,Granja do Ulmeiro - 21 de julho de 2024,154 m²
Moradia T3 para venda,58.000 €,Seixo da Beira - 21 de julho de 2024,90 m²
"Moradia com terreno, garagem e terreno com poço.",150.000 €,Lavos - 21 de julho de 2024,"94,70 m²"
Quinta  para venda,95.000 €,Seixo da Beira - 21 de julho de 2024,32.582 m²
Moradia T3 para venda,60.000 €,Lousã E Vilarinho - 21 de julho de 2024,174 m²
Duas Moradias para reconstrução ..,38.000 €,Lavos - 21 de julho de 2024,120 m²
Moradia M2 - Vilamar,139.800 €,Vilamar E Corticeiro De Cima - 21 de julho de 2024,117 m²
Moradia T5 nova pronta a habitar..,470.000 €,Vila Verde - 21 de julho de 2024,350 m²
Moradia térrea com 9500m2 de terreno..,97.500 €,Lavos - 21 de julho de 2024,100 m²
Moradia T4 para venda,60.000 €,Ervedal E Vila Franca Da Beira - 21 de julho de 2024,170 m²
Moradia T3 para venda,39.000 €,Arrifana - 21 de julho de 2024,232 m²
"Casa de aldeia T2 em Vila Nova do Ceira de 67,00 m2",165.000 €,Vila Nova do Ceira - 21 de julho de 2024,67 m²
"Casa de Campo T1 em Alvares de 49,00 m2",15.000 €,Alvares - 21 de julho de 2024,49 m²
Quinta M5 em zona de Cernache,350.000 €,São Martinho Do Bispo E Ribeira De Frades - 21 de julho de 2024,17.000 m²
"Moradia, 2 quartos, Coimbra, Almalaguês",25.000 €,Almalaguês - 21 de julho de 2024,140 m²
Moradia T3 para reconstruirem zona de Eiras,135.000 €,Santo António dos Olivais - 21 de julho de 2024,308 m²
Moradia T3 para venda,140.000 €,Maiorca - 21 de julho de 2024,131 m²
Moradia T2 para venda,80.000 €,Montemor-O-Velho E Gatões - 21 de julho de 2024,380 m²
Moradia T3 para venda,40.000 €,Montemor-O-Velho E Gatões - 21 de julho de 2024,42 m²
Moradia T1 para venda,60.000 €,Montemor-O-Velho E Gatões - 21 de julho de 2024,65 m²
Casa em granito com pátio e jardim nos arredores da aldeia.,63.000 €Negociável,Ervedal E Vila Franca Da Beira - Para o topo Hoje às 10:30,200 m²
"Moradia M4 +G dupla, anexo, arrumações. Pequeno quintal",88.000 €,Santa Clara E Castelo Viegas - Hoje às 17:34,130 m²
Moradia T1 para venda,35.000 €,Montemor-O-Velho E Gatões - 21 de julho de 2024,35 m²
Moradia T0 para venda,19.000 €,Arazede - 21 de julho de 2024,256 m²
Moradia |Qualidade| Privacidade|Espaço|Investimento,420.000 €,Soure - 21 de julho de 2024,325 m²
Moradia T4 na Vinha da Rainha,225.000 €,Vinha da Rainha - 21 de julho de 2024,180 m²
Casa para vender,450.000 €Negociável,São Martinho Do Bispo E Ribeira De Frades - 21 de julho de 2024,80 m²
"Moradia para recuperar na Caniceira, Tocha",60.000 €,Tocha - 21 de julho de 2024,89 m²
Moradia T4 Mouronho c/ terreno,68.000 €,Mouronho - 21 de julho de 2024,106 m²
"Encantadora moradia T2, idealmente situada na prestigiada zona de Cela",170.000 €,Santo António dos Olivais - 21 de julho de 2024,57 m²
Moradia T5 para venda,100.000 €,Ourentã - 21 de julho de 2024,158 m²
Casa Detached Authentic House in the mountains,290.000 €Negociável,Miranda do Corvo - 21 de julho de 2024,270 m²
Vende se casa para recuperar com 1450 m2 de terreno,42.000 €Negociável,Alfarelos - 21 de julho de 2024,50 m²
"Casa tradicional T3 em São Miguel, Santa Eufémia e Rabaçal de 137,00 m",100.000 €,"São Miguel, Santa Eufémia E Rabaçal - 21 de julho de 2024",137 m²
Moradia com terreno em Rio de Vide (Miranda do Corvo),42.500 €,Semide E Rio Vide - 21 de julho de 2024,96 m²
Moradia T3 | Junto a Taveiro | Dois pisos | Com garagem,155.000 €,"Taveiro, Ameal E Arzila - 21 de julho de 2024",102 m²
Moradia T3 + T2 com anexo e jardim - Lousã,159.500 €,Lousã E Vilarinho - 21 de julho de 2024,254 m²
Moradia I T5 I 105 m2 I Vale do Torno I Pomares,105.000 €,Aldeia das Dez - 21 de julho de 2024,100 m²
"Moradia M2 no coração da cidade de Coimbra, Celas",275.000 €,"Coimbra (Sé Nova, Santa Cruz, Almedina E São Bartolomeu) - 21 de julho de 2024",87 m²
Quinta em Santarém com 24 Hectares de Terreno,2.200.000 €,Eiras E São Paulo De Frades - 21 de julho de 2024,240.000 m²
2 Casas com pátio e terreno,36.900 €,Ázere E Covelo - 21 de julho de 2024,88 m²
"Moradia em Oliveira do Hospital, Santa Ovaia e Vila Pouca da Beira",182.000 €,Nogueira do Cravo - 21 de julho de 2024,224 m²
Moradia T3 para venda,85.000 €,Vila Nova de Anços - 21 de julho de 2024,"144,80 m²"
Moradia T0 para venda,35.000 €,Seixo de Gatões - 21 de julho de 2024,205 m²
Moradia T3 para venda,72.000 €,Tentúgal - 21 de julho de 2024,11.250 m²
"Quinta das Tapadas em Oliveira do Hospital, com 60000 m2 e várias habi",370.000 €,Oliveira Do Hospital E São Paio De Gramaços - 21 de julho de 2024,550 m²
Quinta em Vendas de Galizes,1.000.000 €,Nogueira do Cravo - 21 de julho de 2024,430 m²
Moradia Isolada T5 no Amieiro - Montemor-o-velho - Coimbra,395.000 €,Arazede - 21 de julho de 2024,307 m²
"Casa T5 em Oliveira do Mondego e Travanca do Mondego de 302,00 m2",360.000 €,Oliveira Do Mondego E Travanca Do Mondego - 21 de julho de 2024,302 m²
Moradia | T3 | Vila Nova Anços | Renovada,169.900 €,Figueiró do Campo - 21 de julho de 2024,222 m²
Moradia T4 em Coimbra,550.000 €,Santo António dos Olivais - 21 de julho de 2024,283 m²
"Casas para recuperar, ótimo investimento turismo rural, Arganil",29.500 €,Secarias - 20 de julho de 2024,"159,70 m²"
Moradia T3- Financiamento 100%,165.000 €,Avô - 20 de julho de 2024,120 m²
Moradia T2 para venda,15.000 €,Sazes do Lorvão - 20 de julho de 2024,18 m²
Mobil home tipo T2,13.000 €,Ançã - 20 de julho de 2024,31 m²
Quinta com Casa de Habitação e Terren...,230.000 €,Lagos Da Beira E Lajeosa - 20 de julho de 2024,18.500 m²
Moradia T2 para venda,85.000 €,Penacova - 20 de julho de 2024,61 m²
Moraria T2 - Vale de Maceira (Lousã),17.500 €,Lousã E Vilarinho - 20 de julho de 2024,62 m²
Moradia T3 para venda,70.000 €,Miranda do Corvo - 20 de julho de 2024,60 m²
Moradia T3 para venda,52.500 €,São Martinho De Árvore E Lamarosa - 20 de julho de 2024,"78,01 m²"
Moradia T2 para venda,85.700 €,Tapéus - 20 de julho de 2024,90 m²
"Moradia T4 e Anexo T1 com quase 2000m terreno, em Alvoeira, Coimbra",290.000 €,Mouronho - 20 de julho de 2024,206 m²
"Moradia M4 +G dupla, anexo, arrumações. Pequeno quintal",88.000 €,Santa Clara E Castelo Viegas - Hoje às 17:34,130 m²
Casa em granito com pátio e jardim nos arredores da aldeia.,63.000 €Negociável,Ervedal E Vila Franca Da Beira - Para o topo Hoje às 10:30,200 m²
"ANG1121 - Ruína para Venda em Cantanhede, Coimbra",76.000 €,Cadima - 20 de julho de 2024,90 m²
Quintas e Herdades T5,650.000 €,Benfeita - 20 de julho de 2024,220 m²
Moradia T6,60.000 €,Cadafaz E Colmeal - 20 de julho de 2024,69 m²
Moradia T5,185.000 €,Alvares - 20 de julho de 2024,135 m²
Quintas e Herdades T0,340.000 €,Travanca de Lagos - 20 de julho de 2024,315 m²
"Moradia antiga para renovar, com quintal.",52.500 €,Almalaguês - 20 de julho de 2024,120 m²
Moradia T3 para venda,360.000 €,Eiras E São Paulo De Frades - 20 de julho de 2024,178 m²
"Moradia para recuperar em Pereira, Montemor-o-Velho próxima à estação",42.500 €,Pereira - 20 de julho de 2024,50 m²
Moradia no Centro Histórico de Montemor-o-Novo,1.188.000 €,Montemor-O-Velho E Gatões - 20 de julho de 2024,295 m²
"Moradia M7 com garagem em zona da Avenida Afonso Henriques, Celas",1.250.000 €,"Coimbra (Sé Nova, Santa Cruz, Almedina E São Bartolomeu) - 20 de julho de 2024",400 m²
"Moradia T4 com piscina e terreno em Cernache, Coimbra",339.000 €,São Martinho Do Bispo E Ribeira De Frades - 20 de julho de 2024,227 m²
Moradia de Dois Pisos em Castelo Viegas com 400m2 de Terreno,59.000 €,Santa Clara E Castelo Viegas - 20 de julho de 2024,77 m²
Moradia T3 para venda,46.500 €,Alhadas - 20 de julho de 2024,75 m²
Moradia localizada em zona residencial junto ao HUC em Coimbra,850.000 €,Santo António dos Olivais - 20 de julho de 2024,230 m²
Moradia Geminada M3 em zona de Pereira,200.000 €,Santo Varão - 20 de julho de 2024,185 m²
Casa de aldeia para venda,80.000 €,Piódão - 20 de julho de 2024,115 m²
Moradia Serrana / Rústica  de 3 pisos,148.000 €,Ervedal E Vila Franca Da Beira - 20 de julho de 2024,83 m²
Moradia T4 para Recuperar em Soure,70.000 €,Soure - 20 de julho de 2024,300 m²
"Moradia T6 em Ruínas com Jardim em Pereiros, Castelo de Viegas",175.000 €,Santa Clara E Castelo Viegas - 20 de julho de 2024,94 m²
Moradia em Pòvoa da Raposeira,35.000 €Negociável,Unhais-o-Velho - Para o topo a 20 de julho de 2024,250 m²
Moradia M8 em zona tranquila,130.000 €,Tábua - 20 de julho de 2024,85 m²
T3+1 moradia isolada com logradouro - Ceira,267.000 €,Ceira - 20 de julho de 2024,140 m²
Mobil Home Supermercure T2 Riviera TOP,19.900 €,Pampilhosa da Serra - 20 de julho de 2024,32 m²
Moradia T4 para venda,330.000 €,São Pedro - 20 de julho de 2024,"350,90 m²"
